Id,Firstname,Surname,Borncountry,Borncountry code,Born city,Gender,Year,Category,Motivation,Organization name,Organization city,Organization country,latitude,longitude
687,Tjalling C.,Koopmans,the Netherlands,NL,'s Graveland,male,1975,Economics,"""for their contributions to the theory of optimum allocation of resources""",Yale University,New Haven CT,USA,45.68753334,-112.4943339
713,Reinhard,Selten,Germany (now Poland),PL,Breslau (now Wroclaw),male,1994,Economics,"""for their pioneering analysis of equilibria in the theory of non-cooperative games""",Rheinische Friedrich-Wilhelms-Universität,Bonn,Germany,51.10627344,10.38171087
734,Xingjian,Gao,China,CN,Ganzhou,male,2000,Literature,"""for an œuvre of universal validity bitter insights and linguistic ingenuity which has opened new paths for the Chinese novel and drama""",,,,,
786,Finn E.,Kydland,Norway,NO,Gjesdal,male,2004,Economics,"""for their contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles""",Carnegie Mellon University,Pittsburgh PA,USA,45.68753334,-112.4943339
856,Peter A.,Diamond,USA,US,New York NY,male,2010,Economics,"""for their analysis of markets with search frictions""",Massachusetts Institute of Technology (MIT),Cambridge MA,USA,45.68753334,-112.4943339
927,Yoshinori,Ohsumi,Japan,JP,Fukuoka,male,2016,Medicine,"""for his discoveries of mechanisms for autophagy""",Tokyo Institute of Technology,Tokyo,Japan,37.55262259,137.9799595
991,Emmanuelle,Charpentier,France,FR,Juvisy-sur-Orge,female,2020,Chemistry,"""for the development of a method for genome editing""",Max Planck Unit for the Science of Pathogens,Berlin,Germany,51.10627344,10.38171087
287,Paul D.,Boyer,USA,US,Provo UT,male,1997,Chemistry,"""for their elucidation of the enzymatic mechanism underlying the synthesis of adenosine triphosphate (ATP)""",University of California,Los Angeles CA,USA,45.68753334,-112.4943339
293,Emil,von Behring,Prussia (now Poland),PL,Hansdorf (now Lawice),male,1901,Medicine,"""for his work on serum therapy especially its application against diphtheria by which he has opened a new road in the domain of medical science and thereby placed in the hands of the physician a victorious weapon against illness and deaths""",Marburg University,Marburg,Germany,51.10627344,10.38171087
320,Sir Frederick,Hopkins,United Kingdom,GB,Eastbourne,male,1929,Medicine,"""for his discovery of the growth-stimulating vitamins""",University of Cambridge,Cambridge,United Kingdom,,
342,Hermann J.,Muller,USA,US,New York NY,male,1946,Medicine,"""for the discovery of the production of mutations by means of X-ray irradiation""",Indiana University,Bloomington IN,USA,45.68753334,-112.4943339
347,Walter,Hess,Switzerland,CH,Frauenfeld,male,1949,Medicine,"""for his discovery of the functional organization of the interbrain as a coordinator of the activities of the internal organs""",University of Zurich,Zurich,Switzerland,46.79908592,8.215912662
367,Severo,Ochoa,Spain,ES,Luarca,male,1959,Medicine,"""for their discovery of the mechanisms in the biological synthesis of ribonucleic acid and deoxyribonucleic acid""",New York University College of Medicine,New York NY,USA,45.68753334,-112.4943339
379,Feodor,Lynen,Germany,DE,Munich,male,1964,Medicine,"""for their discoveries concerning the mechanism and regulation of the cholesterol and fatty acid metabolism""",Max-Planck-Institut für Zellchemie,Munich,Germany,51.10627344,10.38171087
14,Ferdinand,Braun,Hesse-Kassel (now Germany),DE,Fulda,male,1909,Physics,"""in recognition of their contributions to the development of wireless telegraphy""",Strasbourg University,Strasbourg,Germany (now France),42.18202918,-2.754422149
20,William,Bragg,United Kingdom,GB,Wigton,male,1915,Physics,"""for their services in the analysis of crystal structure by means of X-rays""",University College,London,United Kingdom,,
69,Tsung-Dao,Lee,China,CN,Shanghai,male,1957,Physics,"""for their penetrating investigation of the so-called parity laws which has led to important discoveries regarding the elementary particles""",Columbia University,New York NY,USA,45.68753334,-112.4943339
92,Louis,Néel,France,FR,Lyon,male,1970,Physics,"""for fundamental work and discoveries concerning antiferromagnetism and ferrimagnetism which have led to important applications in solid state physics""",University of Grenoble,Grenoble,France,42.18202918,-2.754422149
98,Ivar,Giaever,Norway,NO,Bergen,male,1973,Physics,"""for their experimental discoveries regarding tunneling phenomena in semiconductors and superconductors respectively""",General Electric Company,Schenectady NY,USA,45.68753334,-112.4943339
105,Burton,Richter,USA,US,Brooklyn NY,male,1976,Physics,"""for their pioneering work in the discovery of a heavy elementary particle of a new kind""",Stanford Linear Accelerator Center,Stanford CA,USA,45.68753334,-112.4943339
40,Paul A.M.,Dirac,United Kingdom,GB,Bristol,male,1933,Physics,"""for the discovery of new productive forms of atomic theory""",University of Cambridge,Cambridge,United Kingdom,,
65,William B.,Shockley,United Kingdom,GB,London,male,1956,Physics,"""for their researches on semiconductors and their discovery of the transistor effect""",Semiconductor Laboratory of Beckman Instruments Inc.,Mountain View CA,USA,45.68753334,-112.4943339
99,Brian D.,Josephson,United Kingdom,GB,Cardiff,male,1973,Physics,"""for his theoretical predictions of the properties of a supercurrent through a tunnel barrier in particular those phenomena which are generally known as the Josephson effects""",University of Cambridge,Cambridge,United Kingdom,,
215,Richard L.M.,Synge,United Kingdom,GB,Liverpool,male,1952,Chemistry,"""for their invention of partition chromatography""",Rowett Research Institute,Bucksburn (Scotland),United Kingdom,,
248,Vladimir,Prelog,Austria-Hungary (now Bosnia and Herzegovina),BA,Sarajevo,male,1975,Chemistry,"""for his research into the stereochemistry of organic molecules and reactions""",Eidgenössische Technische Hochschule (Swiss Federal Institute of Technology),Zurich,Switzerland,46.79908592,8.215912662
251,Peter,Mitchell,United Kingdom,GB,Mitcham,male,1978,Chemistry,"""for his contribution to the understanding of biological energy transfer through the formulation of the chemiosmotic theory""",Glynn Research Laboratories,Bodmin,United Kingdom,,
266,John C.,Polanyi,Germany,DE,Berlin,male,1986,Chemistry,"""for their contributions concerning the dynamics of chemical elementary processes""",University of Toronto,Toronto,Canada,61.37656007,-98.29453737
271,Robert,Huber,Germany,DE,Munich,male,1988,Chemistry,"""for the determination of the three-dimensional structure of a photosynthetic reaction centre""",Max-Planck-Institut für Biochemie,Martinsried,Germany,51.10627344,10.38171087
277,Rudolph A.,Marcus,Canada,CA,Montreal,male,1992,Chemistry,"""for his contributions to the theory of electron transfer reactions in chemical systems""",California Institute of Technology (Caltech),Pasadena CA,USA,45.68753334,-112.4943339
335,Henrik,Dam,Denmark,DK,Copenhagen,male,1943,Medicine,"""for his discovery of vitamin K""",Polytechnic Institute,Copenhagen,Denmark,55.96592133,10.050229
344,Gerty,Cori,Austria-Hungary (now Czech Republic),CZ,Prague,female,1947,Medicine,"""for their discovery of the course of the catalytic conversion of glycogen""",Washington University,St. Louis MO,USA,45.68753334,-112.4943339
363,Daniel,Bovet,Switzerland,CH,Neuchâtel,male,1957,Medicine,"""for his discoveries relating to synthetic compounds that inhibit the action of certain body substances and especially their action on the vascular system and the skeletal muscles""",Istituto Superiore di Sanità (Chief Institute of Public Health),Rome,Italy,42.78644501,12.07238918
113,Sheldon,Glashow,USA,US,New York NY,male,1979,Physics,"""for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles including inter alia the prediction of the weak neutral current""",Harvard University Lyman Laboratory,Cambridge MA,USA,45.68753334,-112.4943339
122,Subramanyan,Chandrasekhar,India (now Pakistan),PK,Lahore,male,1983,Physics,"""for his theoretical studies of the physical processes of importance to the structure and evolution of the stars""",University of Chicago,Chicago IL,USA,45.68753334,-112.4943339
134,Jack,Steinberger,Germany,DE,Bad Kissingen,male,1988,Physics,"""for the neutrino beam method and the demonstration of the doublet structure of the leptons through the discovery of the muon neutrino""",CERN,Geneva,Switzerland,46.79908592,8.215912662
152,Steven,Chu,USA,US,St. Louis MO,male,1997,Physics,"""for development of methods to cool and trap atoms with laser light""",Stanford University,Stanford CA,USA,45.68753334,-112.4943339
158,Gerardus,'t Hooft,the Netherlands,NL,Den Helder,male,1999,Physics,"""for elucidating the quantum structure of electroweak interactions in physics""",Utrecht University,Utrecht,the Netherlands,52.07241686,5.221591771
159,Martinus J.G.,Veltman,the Netherlands,NL,Waalwijk,male,1999,Physics,"""for elucidating the quantum structure of electroweak interactions in physics""",,,,,
163,Sir William,Ramsay,Scotland,GB,Glasgow,male,1904,Chemistry,"""in recognition of his services in the discovery of the inert gaseous elements in air and his determination of their place in the periodic system""",University College,London,United Kingdom,,
195,Peter,Debye,the Netherlands,NL,Maastricht,male,1936,Chemistry,"""for his contributions to our knowledge of molecular structure through his investigations on dipole moments and on the diffraction of X-rays and electrons in gases""",Berlin University,Berlin,Germany,51.10627344,10.38171087
211,Kurt,Alder,Prussia (now Poland),PL,Königshütte (now Chorzów),male,1950,Chemistry,"""for their discovery and development of the diene synthesis""",Cologne University,Cologne,Germany,51.10627344,10.38171087
110,Pyotr,Kapitsa,Russian Empire (now Russia),RU,Kronshtadt,male,1978,Physics,"""for his basic inventions and discoveries in the area of low-temperature physics""",Academy of Sciences,Moscow,USSR (now Russia),61.98434174,96.69345577
128,Gerd,Binnig,West Germany (now Germany),DE,Frankfurt-on-the-Main,male,1986,Physics,"""for their design of the scanning tunneling microscope""",IBM Zurich Research Laboratory,Rüschlikon,Switzerland,46.79908592,8.215912662
153,Claude,Cohen-Tannoudji,French Algeria (now Algeria),DZ,Constantine,male,1997,Physics,"""for development of methods to cool and trap atoms with laser light""",Collège de France,Paris,France,42.18202918,-2.754422149
169,Otto,Wallach,Germany (now Russia),RU,Koenigsberg (now Kaliningrad),male,1910,Chemistry,"""in recognition of his services to organic chemistry and the chemical industry by his pioneer work in the field of alicyclic compounds""",Goettingen University,Göttingen,Germany,51.10627344,10.38171087
203,Artturi,Virtanen,Russian Empire (now Finland),FI,Helsinki,male,1945,Chemistry,"""for his research and inventions in agricultural and nutrition chemistry especially for his fodder preservation method""",University of Helsinki,Helsinki,Finland,64.49602536,26.2713521
402,Nikolaas,Tinbergen,the Netherlands,NL,the Hague,male,1973,Medicine,"""for their discoveries concerning organization and elicitation of individual and social behaviour patterns""",University of Oxford,Oxford,United Kingdom,,
407,Renato,Dulbecco,Italy,IT,Catanzaro,male,1975,Medicine,"""for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell""",Imperial Cancer Research Fund Laboratory,London,United Kingdom,,
409,Baruch S.,Blumberg,USA,US,New York NY,male,1976,Medicine,"""for their discoveries concerning new mechanisms for the origin and dissemination of infectious diseases""",The Institute for Cancer Research,Philadelphia PA,USA,45.68753334,-112.4943339
457,Stanley B.,Prusiner,USA,US,Des Moines IA,male,1997,Medicine,"""for his discovery of Prions - a new biological principle of infection""",University of California School of Medicine,San Francisco CA,USA,45.68753334,-112.4943339
562,Carlos Filipe Ximenes,Belo,East Timor,TL,Wailacama,male,1996,Peace,"""for their work towards a just and peaceful solution to the conflict in East Timor""",,,,,
569,Sully,Prudhomme,France,FR,Paris,male,1901,Literature,"""in special recognition of his poetic composition which gives evidence of lofty idealism artistic perfection and a rare combination of the qualities of both heart and intellect""",,,,,
572,Bjørnstjerne,Bjørnson,Norway,NO,Kvikne,male,1903,Literature,"""as a tribute to his noble magnificent and versatile poetry which has always been distinguished by both the freshness of its inspiration and the rare purity of its spirit""",,,,,
585,Verner,von Heidenstam,Sweden,SE,Olshammar,male,1916,Literature,"""in recognition of his significance as the leading representative of a new era in our literature""",,,,,
625,Ernest,Hemingway,USA,US,Oak Park IL,male,1954,Literature,"""for his mastery of the art of narrative most recently demonstrated in <I>The Old Man and the Sea</I> and for the influence that he has exerted on contemporary style""",,,,,
626,Halldór,Laxness,Iceland,IS,Reykjavik,male,1955,Literature,"""for his vivid epic power which has renewed the great narrative art of Iceland""",,,,,
666,Camilo José,Cela,Spain,ES,Iria Flavia,male,1989,Literature,"""for a rich and intensive prose which with restrained compassion forms a challenging vision of man's vulnerability""",,,,,
673,Wislawa,Szymborska,Poland,PL,Bnin (now Kórnik),female,1996,Literature,"""for poetry that with ironic precision allows the historical and biological context to come to light in fragments of human reality""",,,,,
698,Richard,Stone,United Kingdom,GB,London,male,1984,Economics,"""for having made fundamental contributions to the development of systems of national accounts and hence greatly improved the basis for empirical economic analysis""",University of Cambridge,Cambridge,United Kingdom,,
733,Daniel L.,McFadden,USA,US,Raleigh NC,male,2000,Economics,"""for his development of theory and methods for analyzing discrete choice""",University of California,Berkeley CA,USA,45.68753334,-112.4943339
820,Leonid,Hurwicz,Russia,RU,Moscow,male,2007,Economics,"""for having laid the foundations of mechanism design theory""",University of Minnesota,Minneapolis MN,USA,45.68753334,-112.4943339
829,Osamu,Shimomura,Japan,JP,Kyoto,male,2008,Chemistry,"""for the discovery and development of the green fluorescent protein GFP""",Marine Biological Laboratory (MBL),Woods Hole MA,USA,45.68753334,-112.4943339
871,Tawakkol,Karman,Yemen,YE,Ta'izz,female,2011,Peace,"""for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work""",,,,,
891,Arieh,Warshel,British Mandate of Palestine (now Israel),IL,Kibbutz Sde-Nahum,male,2013,Chemistry,"""for the development of multiscale models for complex chemical systems""",University of Southern California,Los Angeles CA,USA,45.68753334,-112.4943339
903,John,O'Keefe,USA,US,New York NY,male,2014,Medicine,"""for their discoveries of cells that constitute a positioning system in the brain""",University College,London,United Kingdom,,
908,Shuji,Nakamura,Japan,JP,Ikata,male,2014,Physics,"""for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources""",University of California,Santa Barbara CA,USA,45.68753334,-112.4943339
928,David J.,Thouless,United Kingdom,GB,Bearsden,male,2016,Physics,"""for theoretical discoveries of topological phase transitions and topological phases of matter""",University of Washington,Seattle WA,USA,45.68753334,-112.4943339
959,Tasuku,Honjo,Japan,JP,Kyoto,male,2018,Medicine,"""for their discovery of cancer therapy by inhibition of negative immune regulation""",Kyoto University,Kyoto,Japan,37.55262259,137.9799595
975,Didier,Queloz,Switzerland,CH,Geneva,male,2019,Physics,"""for the discovery of an exoplanet orbiting a solar-type star""",University of Geneva,Geneva,Switzerland,46.79908592,8.215912662
978,Akira,Yoshino,Japan,JP,Suita,male,2019,Chemistry,"""for the development of lithium-ion batteries""",Asahi Kasei Corporation,Tokyo,Japan,37.55262259,137.9799595
986,Michael,Houghton,United Kingdom,GB,,male,2020,Medicine,"""for the discovery of Hepatitis C virus""",University of Alberta,Edmonton,Canada,61.37656007,-98.29453737
1005,Maria,Ressa,Philippines,PH,Manila,female,2021,Peace,"""for their efforts to safeguard freedom of expression which is a precondition for democracy and lasting peace""",,,,,
1006,Dmitry,Muratov,USSR (now Russia),RU,Kubyshev (now Samara),male,2021,Peace,"""for their efforts to safeguard freedom of expression which is a precondition for democracy and lasting peace""",,,,,
28,Robert A.,Millikan,USA,US,Morrison IL,male,1923,Physics,"""for his work on the elementary charge of electricity and on the photoelectric effect""",California Institute of Technology (Caltech),Pasadena CA,USA,45.68753334,-112.4943339
90,Murray,Gell-Mann,USA,US,New York NY,male,1969,Physics,"""for his contributions and discoveries concerning the classification of elementary particles and their interactions""",California Institute of Technology (Caltech),Pasadena CA,USA,45.68753334,-112.4943339
233,Manfred,Eigen,Germany,DE,Bochum,male,1967,Chemistry,"""for their studies of extremely fast chemical reactions effected by disturbing the equilibrium by means of very short pulses of energy""",Max-Planck-Institut für Physikalische Chemie,Göttingen,Germany,51.10627344,10.38171087
249,William,Lipscomb,USA,US,Cleveland OH,male,1976,Chemistry,"""for his studies on the structure of boranes illuminating problems of chemical bonding""",Harvard University,Cambridge MA,USA,45.68753334,-112.4943339
262,Herbert A.,Hauptman,USA,US,New York NY,male,1985,Chemistry,"""for their outstanding achievements in the development of direct methods for the determination of crystal structures""",The Medical Foundation of Buffalo,Buffalo NY,USA,45.68753334,-112.4943339
280,George A.,Olah,Hungary,HU,Budapest,male,1994,Chemistry,"""for his contribution to carbocation chemistry""",University of Southern California,Los Angeles CA,USA,45.68753334,-112.4943339
304,Albrecht,Kossel,Mecklenburg (now Germany),DE,Rostock,male,1910,Medicine,"""in recognition of the contributions to our knowledge of cell chemistry made through his work on proteins including the nucleic substances""",University of Heidelberg,Heidelberg,Germany,51.10627344,10.38171087
366,Joshua,Lederberg,USA,US,Montclair NJ,male,1958,Medicine,"""for his discoveries concerning genetic recombination and the organization of the genetic material of bacteria""",University of Wisconsin,Madison WI,USA,45.68753334,-112.4943339
433,Joseph L.,Goldstein,USA,US,Sumter SC,male,1985,Medicine,"""for their discoveries concerning the regulation of cholesterol metabolism""",University of Texas Southwestern Medical Center at Dallas,Dallas TX,USA,45.68753334,-112.4943339
480,Elihu,Root,USA,US,Clinton NY,male,1912,Peace,"""for bringing about better understanding between the countries of North and South America and initiating important arbitration agreements between the United States and other countries""",,,,,
510,John,Boyd Orr,Scotland,GB,Kilmaurs,male,1949,Peace,"""for his lifelong effort to conquer hunger and want thereby helping to remove a major cause of military conflict and war""",,,,,
538,Anwar,al-Sadat,Egypt,EG,Mit Abu al-Kawm,male,1978,Peace,"""for jointly having negotiated peace between Egypt and Israel in 1978""",,,,,
541,Adolfo,Pérez Esquivel,Argentina,AR,Buenos Aires,male,1980,Peace,"""for being a source of inspiration to repressed people especially in Latin America""",,,,,
550,United Nations Peacekeeping Forces,,,,,org,1988,Peace,"""for preventing armed clashes and creating conditions for negotiations""",,,,,
607,Luigi,Pirandello,Italy,IT,Agrigento Sicily,male,1934,Literature,"""for his bold and ingenious revival of dramatic and scenic art""",,,,,
609,Roger,Martin du Gard,France,FR,Neuilly-sur-Seine,male,1937,Literature,"""for the artistic power and truth with which he has depicted human conflict as well as some fundamental aspects of contemporary life in his novel-cycle <I>Les Thibault</I>""",,,,,
622,Pär,Lagerkvist,Sweden,SE,Växjö,male,1951,Literature,"""for the artistic vigour and true independence of mind with which he endeavours in his poetry to find answers to the eternal questions confronting mankind""",,,,,
638,Mikhail,Sholokhov,Russia,RU,Veshenskaya,male,1965,Literature,"""for the artistic power and integrity with which in his epic of the Don he has given expression to a historic phase in the life of the Russian people""",,,,,
655,Odysseus,Elytis,Crete (now Greece),GR,Iráklion,male,1979,Literature,"""for his poetry which against the background of Greek tradition depicts with sensuous strength and intellectual clear-sightedness modern man's struggle for freedom and creativeness""",,,,,
710,Douglass C.,North,USA,US,Cambridge MA,male,1993,Economics,"""for having renewed research in economic history by applying economic theory and quantitative methods in order to explain economic and institutional change""",Washington University,St. Louis MO,USA,45.68753334,-112.4943339
752,John E.,Sulston,United Kingdom,GB,Cambridge,male,2002,Medicine,"""for their discoveries concerning genetic regulation of organ development and programmed cell death'""",The Wellcome Trust Sanger Institute,Cambridge,United Kingdom,,
775,Linda B.,Buck,USA,US,Seattle WA,female,2004,Medicine,"""for their discoveries of odorant receptors and the organization of the olfactory system""",Fred Hutchinson Cancer Research Center,Seattle WA,USA,45.68753334,-112.4943339
931,Jean-Pierre,Sauvage,France,FR,Paris,male,2016,Chemistry,"""for the design and synthesis of molecular machines""",University of Strasbourg,Strasbourg,France,42.18202918,-2.754422149
941,Rainer,Weiss,Germany,DE,Berlin,male,2017,Physics,"""for decisive contributions to the LIGO detector and the observation of gravitational waves""",LIGO/VIRGO Collaboration,,,,
146,Clifford G.,Shull,USA,US,Pittsburgh PA,male,1994,Physics,"""for the development of the neutron diffraction technique""",Massachusetts Institute of Technology (MIT),Cambridge MA,USA,45.68753334,-112.4943339
161,Emil,Fischer,Prussia (now Germany),DE,Euskirchen,male,1902,Chemistry,"""in recognition of the extraordinary services he has rendered by his work on sugar and purine syntheses""",Berlin University,Berlin,Germany,51.10627344,10.38171087
181,Fritz,Pregl,Austria-Hungary (now Slovenia),SI,Laibach (now Ljubljana),male,1923,Chemistry,"""for his invention of the method of micro-analysis of organic substances""",Graz University,Graz,Austria,47.58575716,14.13054447
234,Ronald G.W.,Norrish,United Kingdom,GB,Cambridge,male,1967,Chemistry,"""for their studies of extremely fast chemical reactions effected by disturbing the equilibrium by means of very short pulses of energy""",Institute of Physical Chemistry,Cambridge,United Kingdom,,
244,Ernst Otto,Fischer,Germany,DE,Munich,male,1973,Chemistry,"""for their pioneering work performed independently on the chemistry of the organometallic so called sandwich compounds""",Technical University,Munich,Germany,51.10627344,10.38171087
308,Robert,Bárány,Austria,AT,Vienna,male,1914,Medicine,"""for his work on the physiology and pathology of the vestibular apparatus""",Vienna University,Vienna,Austria,47.58575716,14.13054447
370,Peter,Medawar,Brazil,BR,Rio de Janeiro,male,1960,Medicine,"""for discovery of acquired immunological tolerance""",University College,London,United Kingdom,,
384,Charles B.,Huggins,Canada,CA,Halifax Nova Scotia,male,1966,Medicine,"""for his discoveries concerning hormonal treatment of prostatic cancer""",University of Chicago Ben May Laboratory for Cancer Research,Chicago IL,USA,45.68753334,-112.4943339
420,Jean,Dausset,France,FR,Toulouse,male,1980,Medicine,"""for their discoveries concerning genetically determined structures on the cell surface that regulate immunological reactions""",Université de Paris Laboratoire Immuno-Hématologie,Paris,France,42.18202918,-2.754422149
439,George H.,Hitchings,USA,US,Hoquiam WA,male,1988,Medicine,"""for their discoveries of important principles for drug treatment""",Wellcome Research Laboratories,Research Triangle Park NC,USA,45.68753334,-112.4943339
440,J. Michael,Bishop,USA,US,York PA,male,1989,Medicine,"""for their discovery of the cellular origin of retroviral oncogenes""",University of California School of Medicine,San Francisco CA,USA,45.68753334,-112.4943339
445,Bert,Sakmann,Germany,DE,Stuttgart,male,1991,Medicine,"""for their discoveries concerning the function of single ion channels in cells""",Max-Planck-Institut für medizinische Forschung,Heidelberg,Germany,51.10627344,10.38171087
496,Jane,Addams,USA,US,Cedarville IL,female,1931,Peace,"""for their assiduous effort to revive the ideal of peace and to rekindle the spirit of peace in their own nation and in the whole of mankind""",,,,,
508,Friends Service Council,,,,,org,1947,Peace,"""for their pioneering work in the international peace movement and compassionate effort to relieve human suffering thereby promoting the fraternity between nations""",,,,,
528,Norman,Borlaug,USA,US,Cresco IA,male,1970,Peace,"""for having given a well-founded hope - the green revolution""",,,,,
543,Alva,Myrdal,Sweden,SE,Uppsala,female,1982,Peace,"""for their work for disarmament and nuclear and weapon-free zones""",,,,,
560,Joseph,Rotblat,Russian Empire (now Poland),PL,Warsaw,male,1995,Peace,"""for their efforts to diminish the part played by nuclear arms in international politics and in the longer run to eliminate such arms""",,,,,
630,Salvatore,Quasimodo,Italy,IT,Modica,male,1959,Literature,"""for his lyrical poetry which with classical fire expresses the tragic experience of life in our own times""",,,,,
653,Vicente,Aleixandre,Spain,ES,Sevilla,male,1977,Literature,"""for a creative poetic writing which illuminates man's condition in the cosmos and in present-day society at the same time representing the great renewal of the traditions of Spanish poetry between the wars""",,,,,
669,Derek,Walcott,Saint Lucia,LC,Castries,male,1992,Literature,"""for a poetic oeuvre of great luminosity sustained by a historical vision the outcome of a multicultural commitment""",,,,,
685,Friedrich,von Hayek,Austria,AT,Vienna,male,1974,Economics,"""for their pioneering work in the theory of money and economic fluctuations and for their penetrating analysis of the interdependence of economic social and institutional phenomena""",,,,,
716,William,Vickrey,Canada,CA,Victoria BC,male,1996,Economics,"""for their fundamental contributions to the economic theory of incentives under asymmetric information""",Columbia University,New York NY,USA,45.68753334,-112.4943339
719,Amartya,Sen,India,IN,Santiniketan,male,1998,Economics,"""for his contributions to welfare economics""",Trinity College,Cambridge,United Kingdom,,
765,Sir Peter,Mansfield,United Kingdom,GB,London,male,2003,Medicine,"""for their discoveries concerning magnetic resonance imaging""",University of Nottingham School of Physics and Astronomy,Nottingham,United Kingdom,,
780,Avram,Hershko,Hungary,HU,Karcag,male,2004,Chemistry,"""for the discovery of ubiquitin-mediated protein degradation""",Technion - Israel Institute of Technology,Haifa,Israel,31.44486066,34.99642345
807,Edmund S.,Phelps,USA,US,Evanston IL,male,2006,Economics,"""for his analysis of intertemporal tradeoffs in macroeconomic policy""",Columbia University,New York NY,USA,45.68753334,-112.4943339
822,Roger B.,Myerson,USA,US,Boston MA,male,2007,Economics,"""for having laid the foundations of mechanism design theory""",University of Chicago,Chicago IL,USA,45.68753334,-112.4943339
831,Roger Y.,Tsien,USA,US,New York NY,male,2008,Chemistry,"""for the discovery and development of the green fluorescent protein GFP""",University of California,San Diego CA,USA,45.68753334,-112.4943339
844,Herta,Müller,Romania,RO,Nitzkydorf Banat,female,2009,Literature,"""who with the concentration of poetry and the frankness of prose depicts the landscape of the dispossessed""",,,,,
882,Alvin E.,Roth,USA,US,New York NY,male,2012,Economics,"""for the theory of stable allocations and the practice of market design""",Harvard University,Cambridge MA,USA,45.68753334,-112.4943339
989,Reinhard,Genzel,Germany,DE,Bad Homburg vor der Höhe,male,2020,Physics,"""for the discovery of a supermassive compact object at the centre of our galaxy""",Max Planck Institute for Extraterrestrial Physics,Garching,Germany,51.10627344,10.38171087
1,Wilhelm Conrad,Röntgen,Prussia (now Germany),DE,Lennep (now Remscheid),male,1901,Physics,"""in recognition of the extraordinary services he has rendered by the discovery of the remarkable rays subsequently named after him""",Munich University,Munich,Germany,51.10627344,10.38171087
21,Lawrence,Bragg,Australia,AU,Adelaide,male,1915,Physics,"""for their services in the analysis of crystal structure by means of X-rays""",Victoria University,Manchester,United Kingdom,,
68,Chen Ning,Yang,China,CN,Hofei Anhwei,male,1957,Physics,"""for their penetrating investigation of the so-called parity laws which has led to important discoveries regarding the elementary particles""",Institute for Advanced Study,Princeton NJ,USA,45.68753334,-112.4943339
93,Dennis,Gabor,Hungary,HU,Budapest,male,1971,Physics,"""for his invention and development of the holographic method""",Imperial College,London,United Kingdom,,
298,Camillo,Golgi,Italy,IT,Corteno,male,1906,Medicine,"""in recognition of their work on the structure of the nervous system""",Pavia University,Pavia,Italy,42.78644501,12.07238918
309,Jules,Bordet,Belgium,BE,Soignies,male,1919,Medicine,"""for his discoveries relating to immunity""",Brussels University,Brussels,Belgium,50.63754659,4.639669963
325,Thomas H.,Morgan,USA,US,Lexington KY,male,1933,Medicine,"""for his discoveries concerning the role played by the chromosome in heredity""",California Institute of Technology (Caltech),Pasadena CA,USA,45.68753334,-112.4943339
340,Ernst B.,Chain,Germany,DE,Berlin,male,1945,Medicine,"""for the discovery of penicillin and its curative effect in various infectious diseases""",University of Oxford,Oxford,United Kingdom,,
355,Fritz,Lipmann,Germany (now Russia),RU,Koenigsberg (now Kaliningrad),male,1953,Medicine,"""for his discovery of co-enzyme A and its importance for intermediary metabolism""",Harvard Medical School,Boston MA,USA,45.68753334,-112.4943339
357,Thomas H.,Weller,USA,US,Ann Arbor MI,male,1954,Medicine,"""for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue""",Research Division of Infectious Diseases Children's Medical Center,Boston MA,USA,45.68753334,-112.4943339
395,Ulf,von Euler,Sweden,SE,Stockholm,male,1970,Medicine,"""for their discoveries concerning the humoral transmitters in the nerve terminals and the mechanism for their storage release and inactivation""",Karolinska Institutet,Stockholm,Sweden,62.7773784,16.75428435
403,Albert,Claude,Belgium,BE,Longlier,male,1974,Medicine,"""for their discoveries concerning the structural and functional organization of the cell""",Université Catholique de Louvain,Louvain,Belgium,50.63754659,4.639669963
404,Christian,de Duve,United Kingdom,GB,Thames Ditton,male,1974,Medicine,"""for their discoveries concerning the structural and functional organization of the cell""",Rockefeller University,New York NY,USA,45.68753334,-112.4943339
408,Howard M.,Temin,USA,US,Philadelphia PA,male,1975,Medicine,"""for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell""",University of Wisconsin,Madison WI,USA,45.68753334,-112.4943339
427,John R.,Vane,United Kingdom,GB,Tardebigg,male,1982,Medicine,"""for their discoveries concerning prostaglandins and related biologically active substances""",The Wellcome Research Laboratories,Beckenham,United Kingdom,,
453,Christiane,Nüsslein-Volhard,Germany,DE,Magdeburg,female,1995,Medicine,"""for their discoveries concerning the genetic control of early embryonic development""",Max-Planck-Institut für Entwicklungsbiologie,Tübingen,Germany,51.10627344,10.38171087
463,Frédéric,Passy,France,FR,Paris,male,1901,Peace,"""for his lifelong work for international peace conferences diplomacy and arbitration""",,,,,
476,Paul Henri,d'Estournelles de Constant,France,FR,La Flèche,male,1909,Peace,"""for their prominent position in the international movement for peace and arbitration""",,,,,
